name,dietId,instructions
Grilled Mashed Eggs with Chopped Beef and Roasted Coconut,2,Boil the mashed eggs. Steam the chopped beef. Marinate the roasted coconut. Steam the crispy avocado.
Steamed Sautéed Sweet Potatoes with Shredded Black Beans and Baked Edamame,5,Sauté the sautéed sweet potatoes. Marinate the shredded black beans. Sauté the baked edamame. Fry the dried carrots.
Roasted Steamed Avocado with Butter-Roasted Zucchini and Baked Avocado,4,Steam the steamed avocado. Grill the butter-roasted zucchini. Boil the baked avocado. Boil the blanched salmon.
Roasted Butter-Roasted Coconut with Blanched Eggs and Seared Chicken,2,Marinate the butter-roasted coconut. Boil the blanched eggs. Grill the seared chicken. Bake the mashed sardines.
Grilled Sautéed Peas with Fried Tofu and Frozen Tofu,1,Fry the sautéed peas. Grill the fried tofu. Boil the frozen tofu. Fry the fried garlic. Bake the dried peas.
Marinated Boiled Kale with Sautéed Broccoli and Toasted Chickpeas,5,Fry the boiled kale. Steam the sautéed broccoli. Bake the toasted chickpeas. Boil the marinated onions. Boil the blanched seaweed.
Grilled Shredded Garlic with Pickled Kale and Grilled Chickpeas,1,Mix the shredded garlic. Fry the pickled kale. Sauté the grilled chickpeas. Steam the steamed lentils. Steam the fresh peppers.
Sautéed Sautéed Coconut with Toasted Pasta and Chopped Milk,3,Steam the sautéed coconut. Chop the toasted pasta. Grill the chopped milk. Boil the marinated spinach. Boil the fresh beets. Marinate the spicy kidney beans.
Boiled Fresh Cabbage with Shredded Almonds and Caramelized Onions,1,Boil the fresh cabbage. Grill the shredded almonds. Grill the caramelized onions. Marinate the shredded lentils. Steam the shredded tempeh. Mix the sautéed ginger.
Grilled Caramelized Zucchini with Shredded Shrimp and Marinated Radishes,4,Boil the caramelized zucchini. Grill the shredded shrimp. Marinate the marinated radishes.
Sautéed Seared Garlic with Grilled Pumpkin and Stuffed Zucchini,5,Fry the seared garlic. Bake the grilled pumpkin. Mix the stuffed zucchini. Grill the cured kale.
Pan-Seared Butter-Roasted Coconut with Caramelized Eggs and Herbed Salmon,2,Fry the butter-roasted coconut. Bake the caramelized eggs. Fry the herbed salmon. Bake the raw almonds. Marinate the frozen beef.
Stir-Fried Smoked Black Beans with Steamed Corn and Chopped Peas,5,Sauté the smoked black beans. Sauté the steamed corn. Fry the chopped peas. Bake the seared black beans.
Sautéed Roasted Radishes with Frozen Barley and Steamed Sweet Potatoes,3,Boil the roasted radishes. Fry the frozen barley. Marinate the steamed sweet potatoes. Fry the frozen black beans.
Stir-Fried Grilled Cabbage with Stuffed Cauliflower and Herbed Cashews,1,Boil the grilled cabbage. Grill the stuffed cauliflower. Mix the herbed cashews. Chop the boiled coconut.
Pan-Seared Steamed Peppers with Frozen Cucumber and Mashed Green Beans,1,Fry the steamed peppers. Mix the frozen cucumber. Grill the mashed green beans.
Stir-Fried Frozen Edamame with Shredded Lentils and Candied Pumpkin,1,Grill the frozen edamame. Marinate the shredded lentils. Marinate the candied pumpkin. Steam the fresh tempeh.
Roasted Fried Avocado with Mashed Beef and Stuffed Almonds,2,Grill the fried avocado. Steam the mashed beef. Sauté the stuffed almonds. Steam the boiled turkey. Bake the smoked turkey. Sauté the crispy beef.
Baked Caramelized Broccoli with Baked Tempeh and Cured Edamame,5,Sauté the caramelized broccoli. Marinate the baked tempeh. Boil the cured edamame. Boil the pickled corn. Chop the candied ginger.
Steamed Cured Beef with Smoked Beef and Smoked Turkey,2,Grill the cured beef. Marinate the smoked beef. Grill the smoked turkey. Sauté the toasted walnuts.
Sautéed Crispy Turkey with Baked Avocado and Smoked Green Beans,4,Steam the crispy turkey. Marinate the baked avocado. Fry the smoked green beans. Grill the crispy yogurt. Mix the smoked salmon. Grill the boiled salmon.
Pan-Seared Herbed Celery with Sautéed Sardines and Dried Zucchini,4,Boil the herbed celery. Fry the sautéed sardines. Fry the dried zucchini. Grill the steamed cucumber.
Marinated Fried Barley with Toasted Barley and Cooked Barley,3,Boil the fried barley. Marinate the toasted barley. Marinate the cooked barley. Grill the caramelized barley.
Marinated Spicy Beef with Butter-Roasted Coconut and Chopped Turkey,2,Steam the spicy beef. Steam the butter-roasted coconut. Boil the chopped turkey. Chop the stuffed shrimp.
Grilled Crispy Corn with Shredded Cabbage and Blanched Beets,1,Boil the crispy corn. Marinate the shredded cabbage. Bake the blanched beets. Grill the cooked sweet potatoes. Chop the roasted zucchini.
Marinated Shredded Walnuts with Grilled Chicken and Herbed Salmon,2,Grill the shredded walnuts. Grill the grilled chicken. Sauté the herbed salmon.
Stir-Fried Grilled Eggs with Candied Chicken and Raw Sardines,2,Boil the grilled eggs. Steam the candied chicken. Steam the raw sardines. Marinate the fried avocado. Grill the baked beef. Mix the shredded walnuts.
Marinated Roasted Turkey with Mashed Sardines and Stuffed Salmon,2,Sauté the roasted turkey. Sauté the mashed sardines. Steam the stuffed salmon.
Stir-Fried Cured Cucumber with Candied Pumpkin and Dried Cashews,1,Bake the cured cucumber. Grill the candied pumpkin. Boil the dried cashews. Bake the chopped coconut. Marinate the caramelized kidney beans.
Pan-Seared Spicy Shrimp with Shredded Walnuts and Spicy Chicken,2,Bake the spicy shrimp. Chop the shredded walnuts. Chop the spicy chicken.
Boiled Crispy Kidney Beans with Shredded Rice and Baked Edamame,5,Chop the crispy kidney beans. Bake the shredded rice. Grill the baked edamame. Chop the toasted rice. Marinate the caramelized broccoli.
Boiled Cured Cucumber with Pickled Almonds and Raw Tomatoes,1,Sauté the cured cucumber. Bake the pickled almonds. Chop the raw tomatoes. Steam the blanched radishes. Marinate the mashed green beans. Marinate the fresh tempeh.
Sautéed Caramelized Turkey with Blanched Eggs and Fried Beef,2,Sauté the caramelized turkey. Grill the blanched eggs. Sauté the fried beef. Sauté the boiled turkey. Fry the stuffed almonds. Grill the smoked turkey.
Baked Blanched Onions with Raw Garlic and Fresh Black Beans,1,Marinate the blanched onions. Mix the raw garlic. Fry the fresh black beans. Fry the mashed ginger. Chop the dried almonds.
Marinated Frozen Beef with Stuffed Salmon and Raw Almonds,2,Marinate the frozen beef. Chop the stuffed salmon. Mix the raw almonds.
Marinated Shredded Rice with Butter-Roasted Tofu and Fried Shrimp,5,Marinate the shredded rice. Steam the butter-roasted tofu. Boil the fried shrimp. Sauté the seared black beans. Grill the marinated seaweed.
Grilled Grilled Shrimp with Herbed Almonds and Toasted Zucchini,4,Boil the grilled shrimp. Boil the herbed almonds. Marinate the toasted zucchini.
Boiled Marinated Edamame with Chopped Ginger and Boiled Barley,3,Steam the marinated edamame. Chop the chopped ginger. Mix the boiled barley. Mix the chopped carrots. Bake the minced oats.
Roasted Grilled Shrimp with Shredded Cauliflower and Fried Sardines,4,Bake the grilled shrimp. Sauté the shredded cauliflower. Grill the fried sardines. Steam the butter-roasted green beans. Marinate the butter-roasted broccoli. Bake the baked celery.
Boiled Fried Avocado with Baked Chicken and Steamed Coconut,2,Bake the fried avocado. Fry the baked chicken. Boil the steamed coconut. Bake the mashed sardines.
Grilled Stuffed Almonds with Frozen Beef and Toasted Walnuts,2,Fry the stuffed almonds. Bake the frozen beef. Bake the toasted walnuts. Grill the caramelized shrimp. Bake the smoked turkey.
Grilled Smoked Zucchini with Minced Edamame and Frozen Chickpeas,3,Mix the smoked zucchini. Bake the minced edamame. Chop the frozen chickpeas. Mix the chopped cashews.
Grilled Steamed Carrots with Shredded Chickpeas and Chopped Avocado,3,Fry the steamed carrots. Boil the shredded chickpeas. Mix the chopped avocado. Steam the shredded kidney beans. Grill the butter-roasted quinoa.
Steamed Seared Oats with Herbed Milk and Butter-Roasted Quinoa,3,Mix the seared oats. Boil the herbed milk. Fry the butter-roasted quinoa. Mix the cooked edamame. Chop the roasted kale. Mix the shredded oats.
Baked Roasted Pasta with Frozen Yogurt and Frozen Barley,3,Sauté the roasted pasta. Mix the frozen yogurt. Grill the frozen barley. Mix the minced almonds. Boil the roasted peas. Bake the blanched edamame.
Sautéed Frozen Turkey with Baked Turkey and Caramelized Almonds,4,Bake the frozen turkey. Mix the baked turkey. Sauté the caramelized almonds. Marinate the cooked shrimp.
Boiled Pickled Eggs with Crispy Lentils and Mashed Tempeh,3,Boil the pickled eggs. Mix the crispy lentils. Sauté the mashed tempeh.
Baked Caramelized Walnuts with Cooked Celery and Roasted Salmon,4,Mix the caramelized walnuts. Steam the cooked celery. Steam the roasted salmon.
Boiled Smoked Avocado with Crispy Zucchini and Chopped Yogurt,4,Chop the smoked avocado. Steam the crispy zucchini. Bake the chopped yogurt. Grill the seared celery.
Marinated Raw Tofu with Herbed Tomatoes and Stuffed Sweet Potatoes,1,Boil the raw tofu. Boil the herbed tomatoes. Marinate the stuffed sweet potatoes. Fry the marinated corn. Steam the toasted avocado. Steam the caramelized kidney beans.
Grilled Steamed Coconut with Mashed Chicken and Boiled Turkey,2,Sauté the steamed coconut. Bake the mashed chicken. Steam the boiled turkey.
Stir-Fried Toasted Chickpeas with Sautéed Broccoli and Candied Ginger,5,Marinate the toasted chickpeas. Grill the sautéed broccoli. Steam the candied ginger. Chop the chopped cauliflower. Marinate the grilled onions. Mix the fried cabbage.
Grilled Spicy Chickpeas with Seared Peas and Crispy Coconut,1,Grill the spicy chickpeas. Steam the seared peas. Marinate the crispy coconut. Chop the roasted tempeh.
Roasted Minced Peppers with Dried Sweet Potatoes and Butter-Roasted Lentils,1,Fry the minced peppers. Steam the dried sweet potatoes. Grill the butter-roasted lentils.
Marinated Baked Green Beans with Shredded Cauliflower and Fresh Walnuts,4,Mix the baked green beans. Grill the shredded cauliflower. Grill the fresh walnuts. Fry the mashed cabbage.
Baked Chopped Beef with Baked Eggs and Baked Beef,2,Chop the chopped beef. Marinate the baked eggs. Sauté the baked beef.
Sautéed Spicy Peppers with Stuffed Peas and Boiled Beets,5,Marinate the spicy peppers. Sauté the stuffed peas. Bake the boiled beets.
Stir-Fried Caramelized Tofu with Sautéed Carrots and Candied Cucumber,5,Bake the caramelized tofu. Grill the sautéed carrots. Steam the candied cucumber. Chop the herbed sweet potatoes. Boil the frozen broccoli.
Grilled Roasted Rice with Blanched Cucumber and Butter-Roasted Kidney Beans,5,Bake the roasted rice. Sauté the blanched cucumber. Sauté the butter-roasted kidney beans. Boil the pickled shrimp. Steam the spicy onions.
Steamed Shredded Cabbage with Raw Cauliflower and Crispy Chickpeas,1,Fry the shredded cabbage. Steam the raw cauliflower. Mix the crispy chickpeas. Marinate the shredded seaweed. Fry the raw tofu. Marinate the candied edamame.
Marinated Candied Tempeh with Raw Tofu and Minced Peppers,1,Boil the candied tempeh. Chop the raw tofu. Mix the minced peppers. Fry the fried mushrooms.
Boiled Roasted Pasta with Toasted Kale and Roasted Peas,3,Steam the roasted pasta. Boil the toasted kale. Chop the roasted peas. Boil the cured milk. Fry the smoked chickpeas.
Pan-Seared Roasted Coconut with Boiled Almonds and Candied Sardines,2,Marinate the roasted coconut. Grill the boiled almonds. Chop the candied sardines. Mix the grilled chicken. Mix the crispy avocado.
Sautéed Raw Mushrooms with Raw Cashews and Spicy Yogurt,3,Fry the raw mushrooms. Boil the raw cashews. Bake the spicy yogurt. Chop the steamed sweet potatoes.
Pan-Seared Seared Mushrooms with Pickled Cauliflower and Cooked Broccoli,1,Boil the seared mushrooms. Fry the pickled cauliflower. Boil the cooked broccoli.
Boiled Chopped Yogurt with Boiled Broccoli and Shredded Green Beans,4,Mix the chopped yogurt. Bake the boiled broccoli. Chop the shredded green beans. Sauté the fresh walnuts. Fry the steamed salmon.
Sautéed Crispy Kale with Baked Chickpeas and Seared Sweet Potatoes,5,Fry the crispy kale. Steam the baked chickpeas. Chop the seared sweet potatoes. Fry the sautéed tomatoes. Boil the steamed peas.
Baked Roasted Turkey with Grilled Eggs and Spicy Chicken,2,Bake the roasted turkey. Boil the grilled eggs. Boil the spicy chicken. Fry the dried shrimp. Fry the roasted shrimp. Grill the fresh chicken.
Boiled Sautéed Quinoa with Blanched Black Beans and Candied Shrimp,5,Mix the sautéed quinoa. Chop the blanched black beans. Marinate the candied shrimp. Marinate the crispy kale. Sauté the candied cucumber. Marinate the frozen broccoli.
Pan-Seared Roasted Shrimp with Raw Almonds and Crispy Avocado,2,Bake the roasted shrimp. Chop the raw almonds. Chop the crispy avocado.
Grilled Butter-Roasted Coconut with Baked Beef and Marinated Chicken,2,Bake the butter-roasted coconut. Bake the baked beef. Grill the marinated chicken. Marinate the boiled walnuts. Bake the smoked turkey. Boil the mashed eggs.
Pan-Seared Boiled Chicken with Butter-Roasted Coconut and Fried Avocado,2,Boil the boiled chicken. Mix the butter-roasted coconut. Marinate the fried avocado. Boil the toasted walnuts. Chop the dried shrimp. Sauté the seared coconut.
Marinated Candied Yogurt with Steamed Cucumber and Chopped Yogurt,4,Bake the candied yogurt. Boil the steamed cucumber. Bake the chopped yogurt.
Baked Sautéed Yogurt with Dried Cabbage and Chopped Tempeh,3,Chop the sautéed yogurt. Mix the dried cabbage. Mix the chopped tempeh.
Marinated Smoked Beef with Roasted Coconut and Stuffed Chicken,2,Boil the smoked beef. Steam the roasted coconut. Bake the stuffed chicken. Boil the baked coconut. Marinate the mashed beef. Chop the chopped turkey.
Sautéed Roasted Walnuts with Fresh Turkey and Butter-Roasted Almonds,4,Fry the roasted walnuts. Mix the fresh turkey. Boil the butter-roasted almonds. Marinate the boiled salmon. Steam the grilled yogurt.
Marinated Frozen Garlic with Steamed Kidney Beans and Shredded Corn,1,Grill the frozen garlic. Bake the steamed kidney beans. Sauté the shredded corn. Fry the fresh tempeh. Boil the fresh kidney beans. Chop the toasted peppers.
Baked Marinated Rice with Sautéed Tempeh and Roasted Rice,5,Mix the marinated rice. Chop the sautéed tempeh. Marinate the roasted rice.
Sautéed Shredded Shrimp with Boiled Salmon and Minced Green Beans,4,Chop the shredded shrimp. Chop the boiled salmon. Marinate the minced green beans.
Baked Cooked Mushrooms with Sautéed Quinoa and Fresh Cauliflower,5,Chop the cooked mushrooms. Marinate the sautéed quinoa. Grill the fresh cauliflower. Chop the blanched lentils.
Boiled Seared Zucchini with Caramelized Radishes and Fresh Almonds,4,Steam the seared zucchini. Chop the caramelized radishes. Fry the fresh almonds. Marinate the crispy zucchini.
Steamed Boiled Salmon with Baked Avocado and Caramelized Almonds,4,Boil the boiled salmon. Grill the baked avocado. Sauté the caramelized almonds. Mix the frozen turkey.
Baked Steamed Salmon with Grilled Radishes and Shredded Green Beans,4,Sauté the steamed salmon. Mix the grilled radishes. Grill the shredded green beans. Chop the cooked shrimp. Boil the herbed celery.
